t,x,y,vx,vy,ax,ay,z,vz,az
5.07,-0.00294,-0.00305,0.112,0.0278,-2.55,0.266,0.0168,0.291,-1.94
5.1,-0.00087,-0.00162,0.0292,0.0207,-1.7,-0.314,0.0259,0.187,-3.79
5.13,-0.00099,-0.00167,-0.00359,-0.00172,-0.562,-0.384,0.0293,0.0217,-4.68
5.17,-0.00111,-0.00173,-0.00359,-0.00172,0.0,0.0,0.0274,-0.13,-4.19
5.2,-0.00123,-0.00179,-0.00359,-0.00172,0.0,0.0,0.0205,-0.266,-2.47
5.23,-0.00135,-0.00185,-0.00359,-0.00172,-1.27e-16,9.1e-15,0.00965,-0.31,-0.629
5.27,-0.00147,-0.0019,-0.00359,-0.00172,0.116,0.0153,-0.000192,-0.295,1.02
5.3,-0.00159,-0.00196,0.00321,-0.000831,-0.462,-0.348,-0.01,-0.25,2.21
5.33,-0.00125,-0.00196,-0.0271,-0.0216,-1.36,0.177,-0.0169,-0.144,3.12
5.37,-0.0034,-0.0034,-0.0948,-0.00133,-1.47,0.526,-0.0196,-0.0371,2.84
5.4,-0.00757,-0.00205,-0.128,0.03,-0.486,0.176,-0.0193,0.0443,2.53
5.43,-0.0119,-0.0014,-0.125,0.00368,0.403,-0.762,-0.0166,0.129,2.81
5.47,-0.0159,-0.0018,-0.101,-0.0223,1.26,-0.259,-0.0107,0.232,1.99
5.5,-0.0187,-0.00288,-0.0423,-0.0165,2.67,0.439,-0.00115,0.273,0.125
5.53,-0.0187,-0.0029,0.0755,0.0113,3.2,0.498,0.00744,0.232,-0.723
5.57,-0.0137,-0.00213,0.182,0.0184,1.92,0.169,0.0143,0.218,-0.977
5.6,-0.00657,-0.00167,0.203,0.0188,0.271,0.0484,0.022,0.181,-2.37
5.63,-0.000149,-0.000881,0.193,0.0238,-1.56,-0.112,0.0264,0.0552,-4.33
5.67,0.00627,-8.77e-05,0.111,0.0122,-3.08,-0.403,0.0256,-0.111,-4.1
5.7,0.00728,-6.49e-05,-0.0275,-0.00548,-3.79,-0.464,0.019,-0.228,-2.09
5.73,0.00444,-0.000453,-0.138,-0.0179,-2.36,-0.174,0.0104,-0.247,-0.924
5.77,-0.00194,-0.00126,-0.192,-0.0188,-0.461,-0.329,0.00253,-0.277,-0.161
5.8,-0.00834,-0.0017,-0.165,-0.0344,0.958,0.0185,-0.00803,-0.276,1.62
5.83,-0.013,-0.00355,-0.122,-0.0282,1.69,0.435,-0.0159,-0.162,3.34
5.87,-0.0165,-0.00358,-0.0583,0.00459,1.97,0.535,-0.0189,-0.0446,3.29
5.9,-0.0168,-0.00324,0.0167,0.00582,1.87,-0.0339,-0.0189,0.0517,3.29
5.93,-0.0154,-0.00319,0.0644,0.000442,1.08,-0.258,-0.0154,0.174,3.32
5.97,-0.0126,-0.00321,0.09,-0.00974,0.131,-0.167,-0.00729,0.28,1.38
6.0,-0.00939,-0.00384,0.0745,-0.0139,-1.37,0.579,0.00328,0.273,-1.01
6.03,-0.00759,-0.00414,-0.000315,0.0266,-1.92,0.548,0.0109,0.199,-1.77
6.07,-0.00941,-0.00207,-0.0645,0.0358,-0.0954,0.0403,0.0165,0.155,-1.77
6.1,-0.0119,-0.00175,-0.0108,0.0158,2.48,-0.368,0.0212,0.0885,-3.04
6.13,-0.0101,-0.00102,0.112,0.0175,3.07,-0.185,0.0224,-0.048,-3.76
6.17,-0.00443,-0.000586,0.198,0.00281,0.871,-0.352,0.018,-0.173,-2.75
6.2,0.00304,-0.000829,0.176,-0.00813,-1.87,-0.662,0.0109,-0.229,-1.64
6.23,0.0073,-0.00113,0.0643,-0.0362,-3.1,-0.366,0.00278,-0.276,-0.219
6.27,0.00733,-0.00325,-0.0366,-0.0431,-1.69,0.25,-0.00753,-0.258,1.7
6.3,0.00486,-0.004,-0.0529,-0.0114,0.0901,0.728,-0.0144,-0.151,3.05
6.33,0.0038,-0.00401,-0.0208,0.00499,0.614,0.331,-0.0176,-0.0521,2.78
6.37,0.00348,-0.00367,-0.0115,0.0104,-0.0223,-0.00261,-0.0179,0.0332,2.63
6.4,0.00303,-0.00331,-0.023,0.00496,-0.444,-0.232,-0.0154,0.122,2.63
6.43,0.00194,-0.00334,-0.0422,-0.00597,-0.531,-0.219,-0.00975,0.21,1.42
6.47,0.000218,-0.00371,-0.0588,-0.0104,-1.06,0.159,-0.00138,0.225,-1.05
6.5,-0.00197,-0.00403,-0.108,0.00368,-1.83,0.733,0.00524,0.136,-2.75
6.53,-0.00696,-0.00346,-0.187,0.039,-1.04,0.346,0.00769,0.0333,-2.6
6.57,-0.0144,-0.00143,-0.187,0.0348,0.952,-0.289,0.00747,-0.0359,-1.97
6.6,-0.0194,-0.00114,-0.113,0.00906,2.25,-0.524,0.0053,-0.096,-1.98
6.63,-0.0219,-0.000826,-0.0366,0.00448,2.62,-0.555,0.00106,-0.167,-1.23
6.67,-0.0219,-0.000842,0.0591,-0.0258,3.26,-0.719,-0.00583,-0.188,0.741
6.7,-0.018,-0.00254,0.182,-0.0501,2.55,0.0376,-0.0115,-0.114,2.69
6.73,-0.0097,-0.00418,0.241,-0.0231,0.583,0.688,-0.0134,-0.0037,3.63
6.77,-0.00191,-0.00408,0.213,0.00306,-0.754,0.452,-0.0117,0.125,3.35
6.8,0.00448,-0.00398,0.187,0.00333,-0.675,0.16,-0.00508,0.229,1.13
6.83,0.0105,-0.00386,0.171,0.0124,-1.46,0.421,0.00353,0.206,-1.9
6.87,0.0159,-0.00315,0.0959,0.0324,-2.84,0.237,0.00867,0.092,-3.82
6.9,0.0169,-0.0017,-0.0268,0.0317,-3.25,-0.396,0.00966,-0.0478,-3.06
6.93,0.0141,-0.00103,-0.123,0.00347,-2.44,-0.722,0.00549,-0.125,-1.33
6.97,0.00874,-0.00147,-0.188,-0.0187,-1.7,-0.157,0.00131,-0.125,0.0
7.0,0.00155,-0.00228,-0.236,-0.00845,-1.16,0.124,-0.00286,-0.125,-0.195
7.03,-0.00697,-0.00204,-0.266,-0.00357,0.403,0.00495,-0.00704,-0.137,1.14
7.07,-0.0162,-0.00252,-0.217,-0.0136,2.96,-0.0469,-0.012,-0.0647,1.95
7.1,-0.0215,-0.00294,-0.064,-0.00589,4.55,0.102,-0.0113,0.0186,3.48
7.13,-0.0204,-0.00291,0.0952,-0.0042,3.65,-0.00239,-0.0107,0.138,3.11
7.17,-0.0151,-0.00322,0.181,-0.00862,0.838,0.103,-0.00213,0.26,2.09
7.2,-0.00835,-0.00348,0.155,0.00217,-1.78,0.26,0.00658,0.261,-0.31
7.23,-0.00479,-0.00308,0.0535,0.0115,-2.09,0.515,0.0153,0.242,-1.72
7.27,-0.00479,-0.00271,0.00629,0.0319,0.032,0.271,0.0227,0.151,-3.91
7.3,-0.00437,-0.000951,0.0585,0.0378,1.21,-0.21,0.0254,-0.022,-4.37
7.33,-0.000889,-0.000192,0.1,0.0121,-0.0315,-0.724,0.0212,-0.155,-2.78
7.37,0.0023,-0.000145,0.0545,-0.00974,-2.09,-0.483,0.0151,-0.199,-0.95
7.4,0.00274,-0.000841,-0.0423,-0.0216,-2.38,-0.488,0.00794,-0.217,-0.785
7.43,-0.00052,-0.00159,-0.112,-0.0386,-1.8,-0.0765,0.000563,-0.247,0.476
7.47,-0.00475,-0.00341,-0.155,-0.0342,-1.23,0.44,-0.00852,-0.203,2.49
7.5,-0.0108,-0.00387,-0.198,-0.00263,0.143,0.639,-0.0129,-0.0665,3.85
7.53,-0.018,-0.00359,-0.154,0.00856,2.34,0.123,-0.013,0.0551,3.89
7.57,-0.0211,-0.0033,-0.032,0.00465,3.67,-0.263,-0.00926,0.188,2.56
7.6,-0.0201,-0.00328,0.0915,-0.00881,3.15,-0.14,-0.000422,0.243,0.505
7.63,-0.015,-0.00388,0.182,-0.0082,1.25,0.645,0.00696,0.207,-0.631
7.67,-0.00793,-0.00383,0.18,0.0338,-0.899,0.577,0.0133,0.199,-0.761
7.7,-0.00303,-0.00163,0.113,0.0415,-1.42,-0.0761,0.0202,0.166,-2.69
7.73,-0.000364,-0.00106,0.0801,0.0172,-1.62,-0.568,0.0244,0.0221,-4.55
7.77,0.0023,-0.000489,0.0192,0.00836,-1.95,-0.327,0.0217,-0.151,-3.44
7.8,0.000914,-0.000504,-0.0641,-0.00631,-1.42,-0.386,0.0143,-0.214,-0.952
7.83,-0.00197,-0.000909,-0.0748,-0.0171,0.552,-0.219,0.00745,-0.203,-0.152
7.87,-0.00407,-0.00164,-0.0261,-0.0215,0.889,-0.348,0.0008,-0.221,0.571
7.9,-0.00371,-0.00234,-0.00446,-0.0371,-0.776,0.0434,-0.00728,-0.18,2.62
7.93,-0.00437,-0.00412,-0.0791,-0.027,-2.45,0.557,-0.0112,-0.037,4.22
7.97,-0.00898,-0.00414,-0.177,0.00844,-1.33,0.601,-0.00975,0.107,3.07
8.0,-0.0162,-0.00355,-0.176,0.0127,2.05,-0.0277,-0.00413,0.173,0.225
8.03,-0.0207,-0.0033,-0.0377,0.0043,4.71,-0.151,0.0018,0.122,-2.43
8.07,-0.0187,-0.00327,0.148,0.00218,3.93,-0.21,0.00401,0.00369,-2.57
8.1,-0.0109,-0.00315,0.235,-0.00734,1.14,-0.16,0.00204,-0.059,-1.58
8.13,-0.00302,-0.00376,0.215,-0.0125,-0.276,0.125,7.4e-05,-0.0887,-0.506
8.17,0.00343,-0.00399,0.208,0.00274,0.0148,0.366,-0.00387,-0.103,0.752
8.2,0.0109,-0.00357,0.223,0.0137,-1.2,0.161,-0.00681,-0.0373,2.22
8.23,0.0183,-0.00307,0.138,0.0128,-3.73,-0.143,-0.00635,0.0519,1.86
8.27,0.0201,-0.00272,-0.0364,0.00424,-4.61,-0.209,-0.00335,0.0901,0.654
8.3,0.0159,-0.00279,-0.176,-0.0026,-2.26,-0.201,-0.000347,0.0901,0.0
8.33,0.00841,-0.0029,-0.192,-0.00775,0.153,-0.0405,0.00266,0.0901,0.0
8.37,0.00306,-0.00331,-0.151,-0.00727,0.723,0.144,0.00566,0.0901,-0.641
8.4,-0.00164,-0.00338,-0.145,0.0032,0.354,0.319,0.00866,0.0527,-1.35
8.43,-0.00662,-0.0031,-0.132,0.014,1.01,0.0592,0.00917,-0.0076,-1.73
8.47,-0.0105,-0.00245,-0.0775,0.00937,1.94,-0.329,0.00816,-0.0596,-1.9
8.5,-0.0118,-0.00247,-0.000465,-0.0102,2.17,-0.416,0.0052,-0.133,-2.12
8.53,-0.0105,-0.00313,0.069,-0.0197,1.15,0.000161,-0.0007,-0.205,-0.495
8.57,-0.00719,-0.00378,0.0814,-0.0102,-1.04,0.186,-0.0085,-0.176,2.51
8.6,-0.00506,-0.00381,-0.000165,-0.00413,-2.76,0.276,-0.0124,-0.0301,4.47
8.63,-0.0072,-0.00406,-0.112,0.00424,-2.16,0.14,-0.0105,0.129,3.26
8.67,-0.0125,-0.00352,-0.15,0.00988,0.735,0.414,-0.00385,0.196,0.474
8.7,-0.0172,-0.0034,-0.0642,0.0253,3.27,0.071,0.00254,0.154,-2.27
8.73,-0.0168,-0.00184,0.0793,0.0248,3.33,-0.21,0.00644,0.0443,-2.65
8.77,-0.0119,-0.00175,0.164,0.00202,1.51,-0.744,0.00549,-0.0364,-1.83
8.8,-0.00586,-0.0017,0.176,-0.0189,-0.0223,-0.181,0.00401,-0.0665,-1.15
8.83,-0.000167,-0.00301,0.16,-0.0187,-0.0816,0.187,0.00106,-0.114,-0.532
8.87,0.0048,-0.00295,0.166,0.00222,0.328,0.364,-0.00361,-0.11,1.39
8.9,0.0109,-0.00286,0.187,0.00277,-0.777,-0.00726,-0.0063,-0.0184,2.93
8.93,0.0173,-0.00276,0.123,0.00189,-3.18,-0.0476,-0.00484,0.0918,2.11
8.97,0.0191,-0.00273,-0.0326,-0.00054,-4.11,-0.0599,-0.00018,0.129,0.162
9.0,0.0151,-0.0028,-0.16,-0.00228,-2.03,0.0623,0.00375,0.0959,-0.942
9.03,0.00841,-0.00289,-0.172,0.00291,0.28,0.143,0.00621,0.0629,-0.768
9.07,0.00369,-0.0026,-0.129,0.00885,0.647,0.188,0.00794,0.0434,-0.623
9.1,-0.000173,-0.0023,-0.127,0.0141,0.0257,-0.0417,0.00917,0.0213,-0.985
9.13,-0.0048,-0.00166,-0.133,0.00885,0.482,-0.0847,0.0094,-0.0219,-1.67
9.17,-0.00904,-0.00171,-0.0963,0.00409,1.39,-0.204,0.00771,-0.0921,-2.56
9.2,-0.0112,-0.00139,-0.0367,-0.000383,1.69,-0.436,0.00326,-0.192,-1.59
9.23,-0.0115,-0.00173,0.0165,-0.0263,0.685,-0.406,-0.00508,-0.214,1.39
9.27,-0.0101,-0.00314,0.0156,-0.0321,-0.711,0.265,-0.011,-0.0923,4.27
9.3,-0.0105,-0.00387,-0.0378,-0.00569,-1.04,0.501,-0.0112,0.0777,4.39
9.33,-0.0126,-0.00352,-0.0593,0.00522,0.216,0.141,-0.00581,0.206,1.58
9.37,-0.0144,-0.00352,-0.022,-0.000102,1.47,0.186,0.00252,0.191,-1.46
9.4,-0.0141,-0.00353,0.0421,0.016,1.57,0.333,0.00695,0.0921,-2.17
9.43,-0.0116,-0.00245,0.0861,0.0274,0.937,-0.026,0.00867,0.0444,-0.441
9.47,-0.00837,-0.0017,0.102,0.0121,0.499,-0.35,0.00991,0.0628,0.979
9.5,-0.00479,-0.00165,0.118,0.00173,0.174,-0.0904,0.0129,0.114,0.912
9.53,-0.000523,-0.00158,0.117,0.00693,-1.01,-0.154,0.0175,0.129,-0.919
9.57,0.00304,-0.00119,0.0535,-0.00474,-2.38,0.0119,0.0215,0.0551,-2.74
9.6,0.00304,-0.0019,-0.0482,-0.000711,-2.44,0.0599,0.0212,-0.0625,-2.49
9.63,-0.000171,-0.00123,-0.113,0.0091,-0.469,-0.188,0.0173,-0.118,-0.439
9.67,-0.00447,-0.00129,-0.0836,-0.0171,2.01,-0.201,0.0133,-0.0883,1.26
9.7,-0.00574,-0.00237,0.027,-0.0103,2.86,0.306,0.0114,-0.0292,1.57
9.73,-0.00267,-0.00198,0.116,0.0118,1.27,0.293,0.0114,0.018,1.09
9.77,0.00198,-0.00158,0.113,0.00676,-0.938,-0.141,0.0126,0.0435,0.817
9.8,0.00484,-0.00153,0.0478,0.00113,-2.34,-0.121,0.0143,0.0694,0.619
9.83,0.00516,-0.00151,-0.0427,-0.000635,-2.47,-0.0402,0.0172,0.0889,-0.3
9.87,0.002,-0.00157,-0.122,-0.00177,-1.05,0.0794,0.0202,0.0524,-1.7
9.9,-0.00299,-0.00163,-0.117,0.00398,1.43,0.0689,0.0207,-0.0292,-2.04
9.93,-0.00583,-0.0013,-0.023,0.00513,2.97,-0.193,0.0183,-0.0886,-0.887
9.97,-0.00453,-0.00129,0.0867,-0.00959,2.11,-0.157,0.0148,-0.0885,0.389
10.0,-4.69e-05,-0.00194,0.124,-0.00905,-0.239,0.181,0.0124,-0.0583,1.12
10.0,0.00372,-0.00189,0.0675,0.00629,-2.09,0.197,0.0109,-0.0155,1.5
10.1,0.00445,-0.00152,-0.0212,0.00478,-2.33,-0.0842,0.0113,0.0432,1.72
10.1,0.00231,-0.00157,-0.09,-0.00172,-1.25,-0.101,0.0138,0.1,1.01
10.1,-0.00154,-0.00164,-0.107,-0.00126,0.623,0.0206,0.018,0.115,-0.869
10.2,-0.00482,-0.00165,-0.0492,-0.000139,2.34,0.123,0.0215,0.0439,-2.72
10.2,-0.00483,-0.00165,0.0538,0.00608,2.23,0.0662,0.0209,-0.0737,-2.4
10.2,-0.00123,-0.00125,0.108,0.00665,0.00187,-0.138,0.0166,-0.125,-0.185
10.3,0.00235,-0.0012,0.0538,-0.00461,-2.21,-0.346,0.0126,-0.0814,1.57
10.3,0.00236,-0.00156,-0.0478,-0.0165,-2.33,-0.168,0.0111,-0.0146,1.72
10.3,-0.000832,-0.00231,-0.106,-0.0174,-0.58,0.312,0.0116,0.0335,1.36
10.4,-0.00471,-0.00272,-0.0868,0.00419,1.27,0.338,0.0134,0.0741,1.06
10.4,-0.00662,-0.00203,-0.0171,0.0106,2.38,0.0303,0.0166,0.106,-0.167
10.4,-0.00585,-0.00201,0.0719,0.000898,2.07,-0.0648,0.0205,0.0695,-1.98
10.5,-0.00183,-0.00197,0.128,0.00702,-0.0166,0.0451,0.0212,-0.033,-2.42
10.5,0.00271,-0.00154,0.0747,0.00637,-2.52,-0.0806,0.0183,-0.0991,-0.784
10.5,0.00315,-0.00154,-0.0493,-0.000848,-2.89,-0.222,0.0146,-0.0841,0.903
10.6,-0.000579,-0.0016,-0.125,-0.00705,-0.599,0.0371,0.0127,-0.0335,1.53
10.6,-0.00518,-0.00201,-0.0907,-0.00134,1.78,-0.0647,0.0124,0.0177,1.73
10.6,-0.00662,-0.00169,0.00274,-0.00531,2.63,0.171,0.0138,0.0808,1.27
10.7,-0.005,-0.00237,0.0857,0.00113,1.6,0.207,0.0177,0.11,-0.56
10.7,-0.000912,-0.00161,0.115,0.0175,-0.587,0.215,0.0212,0.0445,-2.46
10.7,0.00264,-0.0012,0.0475,0.0111,-2.53,-0.301,0.0207,-0.0626,-2.19
10.8,0.00225,-0.000872,-0.0624,-0.000717,-2.22,-0.484,0.017,-0.108,-0.229
10.8,-0.00152,-0.00125,-0.107,-0.0224,0.193,-0.0888,0.0135,-0.0741,1.42
10.8,-0.00489,-0.00236,-0.0481,-0.0115,2.15,0.205,0.0121,-0.01,2.06
10.9,-0.00473,-0.00201,0.0448,0.000594,2.04,0.306,0.0129,0.063,1.68
10.9,-0.0019,-0.00232,0.091,0.00137,0.286,0.00608,0.0163,0.107,0.0852
10.9,0.00134,-0.00192,0.0646,0.00634,-1.59,0.203,0.02,0.0708,-1.92
11.0,0.00241,-0.0019,-0.0183,0.0103,-2.18,-0.121,0.021,-0.026,-2.33
11.0,0.000122,-0.00124,-0.0879,0.00418,-0.771,-0.236,0.0183,-0.0926,-0.782
11.0,-0.00345,-0.00162,-0.0729,-0.0114,1.54,-0.254,0.0148,-0.0775,1.11
11.1,-0.00474,-0.002,0.019,-0.0105,2.38,0.21,0.0131,-0.0144,1.82
11.1,-0.00219,-0.00232,0.0948,0.00115,0.95,0.285,0.0139,0.0471,1.36
11.1,0.00158,-0.00192,0.0835,0.0116,-1.36,0.0751,0.0163,0.0778,0.165
11.2,0.00338,-0.00155,0.000846,0.00528,-2.51,-0.256,0.019,0.0594,-1.2
11.2,0.00164,-0.00157,-0.0893,-0.00625,-1.4,-0.0638,0.0202,-0.00437,-1.76
11.2,-0.00257,-0.00197,-0.0996,-0.00129,1.0,0.102,0.0188,-0.063,-0.898
11.3,-0.005,-0.00166,-0.0175,0.005,2.65,0.0798,0.016,-0.066,0.507
11.3,-0.00374,-0.00163,0.0824,0.00118,1.75,-0.156,0.0143,-0.0256,1.29
11.3,0.000497,-0.00158,0.107,-0.00383,-0.594,0.034,0.0143,0.0215,1.31
11.4,0.00338,-0.00189,0.0376,0.000386,-2.48,-0.123,0.0158,0.0621,0.611
11.4,0.003,-0.00155,-0.0622,-0.00615,-2.1,0.107,0.0185,0.0663,-0.739
11.4,-0.000763,-0.0023,-0.11,-0.00153,0.0766,0.268,0.0202,0.0119,-1.74
11.5,-0.00436,-0.00165,-0.0564,0.0199,2.25,0.0366,0.0193,-0.0553,-1.3
11.5,-0.00452,-0.000971,0.0462,0.000879,2.29,-0.324,0.0165,-0.0772,0.149
11.5,-0.00128,-0.00159,0.103,-0.00878,0.204,-0.179,0.0141,-0.0441,1.38
11.6,0.00234,-0.00156,0.0609,-0.00461,-1.89,0.101,0.0136,0.0174,1.8
11.6,0.00278,-0.0019,-0.0313,-0.00578,-2.23,0.0185,0.0153,0.0774,0.889
11.6,0.000256,-0.00194,-0.0913,-0.00123,-0.543,0.264,0.0187,0.0825,-0.95
11.7,-0.0033,-0.00198,-0.0707,0.0096,1.56,0.112,0.0208,0.0113,-2.26
11.7,-0.00446,-0.0013,0.018,0.0107,2.23,-0.149,0.0195,-0.0742,-1.51
11.7,-0.00211,-0.00127,0.0855,-0.00395,0.657,-0.397,0.0158,-0.0948,0.452
11.8,0.00124,-0.00156,0.0638,-0.0149,-1.43,0.0251,0.0132,-0.0402,1.91
11.8,0.00215,-0.00226,-0.0161,-0.00549,-2.03,0.194,0.0131,0.0365,1.95
11.8,0.000167,-0.00193,-0.0762,0.00413,-0.756,0.215,0.0156,0.0922,0.611
11.9,-0.00293,-0.00199,-0.0687,0.00415,1.18,0.0638,0.0193,0.0813,-1.46
11.9,-0.00441,-0.00165,0.00475,0.0107,2.09,0.0343,0.021,-0.00751,-2.42
11.9,-0.00262,-0.00127,0.0779,0.00655,0.921,-0.216,0.0188,-0.0898,-1.14
12.0,0.000784,-0.00122,0.0706,-0.00433,-1.28,-0.248,0.015,-0.0852,0.997
12.0,0.00209,-0.00156,-0.0128,-0.0109,-2.16,-0.0294,0.0131,-0.018,2.01
12.0,-6.58e-05,-0.00194,-0.0815,-0.00636,-0.868,0.128,0.0138,0.0517,1.62
12.1,-0.00334,-0.00198,-0.0719,-0.000841,1.17,0.105,0.0165,0.0915,0.0943
12.1,-0.00486,-0.002,9.64e-05,-5.84e-05,2.21,0.212,0.0199,0.0622,-1.78
12.1,-0.00334,-0.00199,0.08,0.0117,1.17,0.103,0.0207,-0.0319,-2.12
12.2,0.000475,-0.00122,0.0858,0.0116,-1.11,-0.197,0.0178,-0.0887,-0.464
12.2,0.00238,-0.00121,0.000867,-0.00553,-2.45,-0.44,0.0148,-0.06,1.27
12.2,0.000533,-0.00159,-0.0853,-0.0169,-1.23,0.122,0.0138,0.000801,1.78
12.3,-0.0033,-0.00234,-0.0856,-0.00123,1.08,0.286,0.0148,0.0592,1.14
12.3,-0.00518,-0.00167,-0.00743,0.0104,2.35,0.123,0.0178,0.0813,-0.44
12.3,-0.0038,-0.00164,0.0759,0.00114,1.42,-0.158,0.0203,0.0304,-1.9
12.4,-0.000118,-0.00159,0.0924,0.00139,-0.819,0.0785,0.0198,-0.0519,-1.59
12.4,0.00236,-0.00155,0.0191,0.00564,-2.41,-0.169,0.0168,-0.0811,0.11
12.4,0.00116,-0.00122,-0.0758,-0.00628,-1.55,-0.339,0.0144,-0.0413,1.48
12.5,-0.00269,-0.00197,-0.0914,-0.0223,0.756,-0.0809,0.014,0.0213,1.71
12.5,-0.00494,-0.0027,-0.0197,-0.0108,2.29,0.48,0.0158,0.0742,0.658
12.5,-0.004,-0.00269,0.0659,0.0113,1.6,0.293,0.019,0.0707,-1.12
12.6,-0.000545,-0.00195,0.0925,0.0117,-0.57,-0.00554,0.0205,-0.00413,-2.05
12.6,0.00216,-0.00191,0.027,0.00567,-2.24,-0.257,0.0187,-0.0734,-1.0
12.6,0.00126,-0.00157,-0.0651,-0.00102,-1.6,-0.114,0.0156,-0.0728,0.809
12.7,-0.00218,-0.00198,-0.0853,-0.00657,0.655,-0.0341,0.0139,-0.0159,1.87
12.7,-0.00443,-0.00201,-0.0181,-0.00021,2.06,0.121,0.0145,0.0545,1.44
12.7,-0.00338,-0.00199,0.0596,0.00086,1.37,0.0219,0.0175,0.0852,-0.328
12.8,-0.000461,-0.00195,0.0761,0.00122,-0.592,0.172,0.0202,0.0336,-1.92
12.8,0.00169,-0.00191,0.0192,0.0109,-1.92,-0.0259,0.0197,-0.0509,-1.65
12.8,0.000821,-0.00122,-0.0587,0.00453,-1.3,-0.338,0.0168,-0.0808,0.12
12.9,-0.00222,-0.00161,-0.073,-0.0168,0.733,-0.217,0.0144,-0.0406,1.6
12.9,-0.00404,-0.00234,-0.00678,-0.0108,1.93,0.205,0.0141,0.0294,1.7
12.9,-0.00267,-0.00233,0.0637,0.000787,1.05,0.196,0.0163,0.0769,0.343
13.0,0.000206,-0.00229,0.0657,0.000779,-0.908,0.169,0.0192,0.0549,-1.36
13.0,0.00171,-0.00228,0.000457,0.0105,-1.89,0.0708,0.02,-0.019,-1.75
13.0,0.000236,-0.00159,-0.0666,0.0099,-0.855,-0.101,0.018,-0.0686,-0.507
13.1,-0.00273,-0.00162,-0.0607,-0.000681,1.11,-0.259,0.0153,-0.0532,1.08
13.1,-0.00381,-0.00164,0.0125,-0.00521,1.88,-0.0228,0.0143,0.00741,1.59
13.1,-0.0019,-0.00196,0.0712,-0.00428,0.657,0.145,0.0158,0.0584,0.74
13.2,0.000939,-0.00192,0.0578,0.00596,-1.26,0.118,0.0182,0.0583,-0.748
13.2,0.00195,-0.00157,-0.0158,0.00501,-1.93,-0.072,0.0197,0.00705,-1.55
13.2,-0.000117,-0.00159,-0.0782,-0.0011,-0.548,-0.094,0.0187,-0.0499,-0.875
13.3,-0.00326,-0.00164,-0.0558,-0.000666,1.52,0.0197,0.0163,-0.0546,0.516
13.3,-0.00384,-0.00163,0.0295,0.000458,1.95,0.0223,0.0151,-0.0115,1.28
13.3,-0.0013,-0.00161,0.0811,0.000793,0.3,-0.0849,0.0156,0.0333,0.928
13.4,0.00157,-0.00158,0.0494,-0.00448,-1.63,0.0264,0.0173,0.0518,-0.117
13.4,0.002,-0.00191,-0.0323,-0.000317,-1.86,-0.0238,0.019,0.0265,-1.11
13.4,-0.000586,-0.0016,-0.0815,-0.00114,-0.192,-0.00434,0.0191,-0.0256,-1.11
13.5,-0.00344,-0.00198,-0.0456,-0.00571,1.71,-0.0195,0.0173,-0.0518,-0.0914
13.5,-0.00362,-0.00198,0.038,0.000581,1.83,0.201,0.0156,-0.0306,0.904
13.5,-0.000905,-0.00194,0.083,0.00631,0.06,0.0441,0.0153,0.0112,1.16
13.6,0.00191,-0.00156,0.0422,0.00572,-1.78,-0.0708,0.0164,0.0479,0.466
13.6,0.00191,-0.00156,-0.042,-0.000683,-1.77,-0.113,0.0185,0.0461,-0.725
13.6,-0.000892,-0.00161,-0.0819,-0.00123,0.0525,0.0935,0.0194,-0.00297,-1.33
13.7,-0.00355,-0.00164,-0.0378,0.00484,1.83,-0.0178,0.0183,-0.0474,-0.663
13.7,-0.00341,-0.00129,0.0456,0.000692,1.66,-0.0675,0.0163,-0.0479,0.581
13.7,-0.000509,-0.0016,0.0798,-0.00414,-0.247,-0.141,0.0151,-0.00749,1.33
13.8,0.0019,-0.00156,0.0275,-0.0049,-1.85,0.0199,0.0158,0.0437,0.903
13.8,0.00132,-0.00193,-0.0503,-0.00598,-1.46,0.114,0.018,0.0566,-0.395
13.8,-0.00145,-0.00196,-0.0741,0.00422,0.425,0.144,0.0195,0.0157,-1.46
13.9,-0.00362,-0.00164,-0.021,0.00507,1.81,-0.109,0.019,-0.0441,-1.1
13.9,-0.00285,-0.00162,0.0536,-0.00438,1.24,-0.119,0.0166,-0.0631,0.282
13.9,-4.69e-05,-0.00194,0.0668,-0.00439,-0.611,0.0324,0.0148,-0.0228,1.46
14.0,0.0016,-0.00192,0.00924,1.74e-05,-1.73,0.157,0.0151,0.0375,1.28
14.0,0.000569,-0.00193,-0.0543,0.00449,-1.01,-0.059,0.0173,0.0668,-0.0773
14.0,-0.00202,-0.00162,-0.0614,-0.000889,0.758,0.0125,0.0195,0.0329,-1.5
14.1,-0.00352,-0.00199,-0.00198,-6.03e-06,1.71,0.116,0.0195,-0.0377,-1.46
14.1,-0.00215,-0.00162,0.0602,0.0115,0.786,0.00918,0.017,-0.0707,0.0341
14.1,0.000486,-0.00123,0.0533,0.000628,-0.987,-0.198,0.0148,-0.0338,1.48
14.2,0.0014,-0.00157,-0.0103,-0.00554,-1.63,-0.0694,0.0148,0.0324,1.51
14.2,-0.0002,-0.00159,-0.0608,-0.000955,-0.54,0.0858,0.017,0.071,0.123
14.2,-0.00265,-0.00164,-0.0482,-0.000706,1.15,0.0204,0.0195,0.0423,-1.44
14.3,-0.00341,-0.00164,0.0187,0.000529,1.59,0.026,0.0198,-0.0302,-1.62
